event_id,ticket_id,event_time,event_type,actor_type,actor_id,event_notes
EVT-0001995,TKT-00202,2026-03-22T05:57:26,ticket_triaged,it_team,IT-004,category=billing_account; priority=medium
EVT-0001996,TKT-00202,2026-03-22T06:47:40,faq_checked,it_team,IT-004,match=False; confidence=0.26
EVT-0001997,TKT-00202,2026-03-22T06:59:31,ticket_escalated,it_team,IT-004,to specialist SP-010; missing_info=False
EVT-0001998,TKT-00202,2026-03-22T11:09:14,specialist_investigation_started,it_specialist,SP-010,""
EVT-0001999,TKT-00202,2026-03-22T20:28:12,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0002000,TKT-00202,2026-03-22T20:41:06,specialist_response_drafted,it_team,IT-004,""
EVT-0002001,TKT-00202,2026-03-22T20:51:41,specialist_response_sent,it_team,IT-004,""
EVT-0002002,TKT-00202,2026-03-23T09:37:24,customer_resolution_accepted,customer,CUST-018,""
EVT-0002003,TKT-00202,2026-03-23T10:09:27,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0002004,TKT-00203,2026-03-26T21:14:00,ticket_submitted,customer,CUST-009,channel=email
EVT-0002005,TKT-00203,2026-03-27T02:18:46,ticket_triaged,it_team,IT-007,category=network_connectivity; priority=medium
EVT-0002006,TKT-00203,2026-03-27T03:25:44,faq_checked,it_team,IT-007,match=True; confidence=0.84
EVT-0002007,TKT-00203,2026-03-27T04:43:47,ticket_escalated,it_team,IT-007,to specialist SP-004; missing_info=False
EVT-0002008,TKT-00203,2026-03-27T05:30:31,specialist_investigation_started,it_specialist,SP-004,""
EVT-0002009,TKT-00203,2026-03-27T14:19:50,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0002010,TKT-00203,2026-03-27T15:47:00,specialist_response_drafted,it_team,IT-007,""
EVT-0002011,TKT-00203,2026-03-27T16:15:44,specialist_response_sent,it_team,IT-007,""
EVT-0002012,TKT-00203,2026-03-28T23:35:17,customer_resolution_accepted,customer,CUST-009,""
EVT-0002013,TKT-00203,2026-03-29T01:22:31,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0002014,TKT-00204,2026-02-28T21:01:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0002015,TKT-00204,2026-03-01T00:38:08,ticket_triaged,it_team,IT-004,category=network_connectivity; priority=urgent
EVT-0002016,TKT-00204,2026-03-01T01:36:36,faq_checked,it_team,IT-004,match=True; confidence=0.66
EVT-0002017,TKT-00204,2026-03-01T02:19:22,ticket_escalated,it_team,IT-004,to specialist SP-004; missing_info=False
EVT-0002018,TKT-00204,2026-03-01T04:27:53,specialist_investigation_started,it_specialist,SP-004,""
EVT-0002019,TKT-00204,2026-03-01T08:31:11,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0002020,TKT-00204,2026-03-01T08:43:29,specialist_response_drafted,it_team,IT-004,""
EVT-0002021,TKT-00204,2026-03-01T09:11:07,specialist_response_sent,it_team,IT-004,""
EVT-0002022,TKT-00204,2026-03-02T04:44:08,customer_resolution_accepted,customer,CUST-006,""
EVT-0002023,TKT-00204,2026-03-02T05:40:35,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0002024,TKT-00205,2026-01-27T20:24:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0002025,TKT-00205,2026-01-28T01:37:55,ticket_triaged,it_team,IT-005,category=billing_account; priority=high
EVT-0002026,TKT-00205,2026-01-28T03:17:09,faq_checked,it_team,IT-005,match=False; confidence=0.1
EVT-0002027,TKT-00205,2026-01-28T04:00:43,ticket_escalated,it_team,IT-005,to specialist SP-010; missing_info=False
EVT-0002028,TKT-00205,2026-01-28T04:42:32,specialist_investigation_started,it_specialist,SP-010,""
EVT-0002029,TKT-00205,2026-01-28T10:01:21,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0002030,TKT-00205,2026-01-28T10:53:47,specialist_response_drafted,it_team,IT-005,""
EVT-0002031,TKT-00205,2026-01-28T11:20:48,specialist_response_sent,it_team,IT-005,""
EVT-0002032,TKT-00205,2026-01-29T23:53:33,customer_resolution_accepted,customer,CUST-006,""
EVT-0002033,TKT-00205,2026-01-30T00:17:34,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0002034,TKT-00206,2026-02-01T22:46:00,ticket_submitted,customer,CUST-005,channel=email
EVT-0002035,TKT-00206,2026-02-02T03:03:24,ticket_triaged,it_team,IT-001,category=login_access; priority=high
EVT-0002036,TKT-00206,2026-02-02T03:36:07,faq_checked,it_team,IT-001,match=True; confidence=0.83
EVT-0002037,TKT-00206,2026-02-02T04:40:25,faq_response_drafted,it_team,IT-001,""
EVT-0002038,TKT-00206,2026-02-02T05:21:22,faq_response_sent,it_team,IT-001,""
EVT-0002039,TKT-00206,2026-02-03T03:22:09,customer_resolution_accepted,customer,CUST-005,""
EVT-0002040,TKT-00206,2026-02-03T04:37:36,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0002041,TKT-00207,2026-02-10T08:55:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0002042,TKT-00207,2026-02-10T12:50:25,ticket_triaged,it_team,IT-006,category=network_connectivity; priority=high
EVT-0002043,TKT-00207,2026-02-10T13:25:55,faq_checked,it_team,IT-006,match=False; confidence=0.18
EVT-0002044,TKT-00207,2026-02-10T14:32:47,ticket_escalated,it_team,IT-006,to specialist SP-004; missing_info=False
EVT-0002045,TKT-00207,2026-02-10T16:15:46,specialist_investigation_started,it_specialist,SP-004,""
EVT-0002046,TKT-00207,2026-02-10T23:08:27,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0002047,TKT-00207,2026-02-10T23:39:51,specialist_response_drafted,it_team,IT-006,""
EVT-0002048,TKT-00207,2026-02-11T00:18:22,specialist_response_sent,it_team,IT-006,""
EVT-0002049,TKT-00207,2026-02-11T13:33:46,customer_resolution_rejected,customer,CUST-006,Solution applied but symptom persists
EVT-0002050,TKT-00207,2026-02-11T15:18:50,rejection_verified,it_team,IT-006,""
EVT-0002051,TKT-00207,2026-02-11T15:41:03,ticket_reopened,it_team,IT-006,""
EVT-0002052,TKT-00207,2026-02-11T16:05:20,ticket_escalated,it_team,IT-006,to specialist SP-009; reopen=True
EVT-0002053,TKT-00207,2026-02-11T17:43:20,specialist_investigation_started,it_specialist,SP-009,post_reopen
EVT-0002054,TKT-00207,2026-02-11T19:11:24,specialist_solution_created,it_specialist,SP-009,post_reopen
EVT-0002055,TKT-00207,2026-02-11T19:36:09,specialist_response_drafted,it_team,IT-006,post_reopen
EVT-0002056,TKT-00207,2026-02-11T20:15:22,specialist_response_sent,it_team,IT-006,post_reopen
EVT-0002057,TKT-00207,2026-02-13T15:33:02,customer_resolution_accepted,customer,CUST-006,post_reopen
EVT-0002058,TKT-00207,2026-02-13T16:42:55,ticket_closed,it_team,IT-006,accepted_after_reopen
EVT-0002059,TKT-00208,2026-01-22T08:17:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0002060,TKT-00208,2026-01-22T10:13:33,ticket_triaged,it_team,IT-001,category=network_connectivity; priority=urgent
EVT-0002061,TKT-00208,2026-01-22T12:07:36,faq_checked,it_team,IT-001,match=False; confidence=0.41
EVT-0002062,TKT-00208,2026-01-22T12:57:38,ticket_escalated,it_team,IT-001,to specialist SP-009; missing_info=False
EVT-0002063,TKT-00208,2026-01-22T16:04:40,specialist_investigation_started,it_specialist,SP-009,""
EVT-0002064,TKT-00208,2026-01-22T22:53:19,specialist_solution_created,it_specialist,SP-009,root_cause=Misconfigured route on regional gateway
EVT-0002065,TKT-00208,2026-01-22T23:10:40,specialist_response_drafted,it_team,IT-001,""
EVT-0002066,TKT-00208,2026-01-22T23:43:45,specialist_response_sent,it_team,IT-001,""
EVT-0002067,TKT-00208,2026-01-25T05:45:31,customer_resolution_accepted,customer,CUST-004,""
EVT-0002068,TKT-00208,2026-01-25T07:23:17,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0002069,TKT-00209,2026-03-29T06:11:00,ticket_submitted,customer,CUST-010,channel=email
EVT-0002070,TKT-00209,2026-03-29T09:12:42,ticket_triaged,it_team,IT-002,category=hardware_issue; priority=medium
EVT-0002071,TKT-00209,2026-03-29T09:24:51,faq_checked,it_team,IT-002,match=True; confidence=0.96
EVT-0002072,TKT-00209,2026-03-29T10:40:27,ticket_escalated,it_team,IT-002,to specialist SP-003; missing_info=True
EVT-0002073,TKT-00209,2026-03-29T12:39:54,specialist_investigation_started,it_specialist,SP-003,""
EVT-0002074,TKT-00209,2026-03-31T18:52:37,specialist_solution_created,it_specialist,SP-003,root_cause=Driver mismatch with current OS image
EVT-0002075,TKT-00209,2026-03-31T19:35:17,specialist_response_drafted,it_team,IT-002,""
EVT-0002076,TKT-00209,2026-03-31T19:38:34,specialist_response_sent,it_team,IT-002,""
EVT-0002077,TKT-00209,2026-04-02T21:41:46,customer_resolution_accepted,customer,CUST-010,""
EVT-0002078,TKT-00209,2026-04-02T23:38:27,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0002079,TKT-00210,2026-02-28T22:15:00,ticket_submitted,customer,CUST-014,channel=portal
EVT-0002080,TKT-00210,2026-03-01T02:00:57,ticket_triaged,it_team,IT-008,category=other; priority=high
EVT-0002081,TKT-00210,2026-03-01T02:19:35,faq_checked,it_team,IT-008,match=False; confidence=0.28
EVT-0002082,TKT-00210,2026-03-01T03:10:54,ticket_escalated,it_team,IT-008,to specialist SP-008; missing_info=True
EVT-0002083,TKT-00210,2026-03-01T05:41:26,specialist_investigation_started,it_specialist,SP-008,""
EVT-0002084,TKT-00210,2026-03-04T02:32:59,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0002085,TKT-00210,2026-03-04T03:13:39,specialist_response_drafted,it_team,IT-008,""
EVT-0002086,TKT-00210,2026-03-04T03:53:46,specialist_response_sent,it_team,IT-008,""
EVT-0002087,TKT-00210,2026-03-04T13:10:38,customer_resolution_rejected,customer,CUST-014,Issue recurred after a few hours
EVT-0002088,TKT-00210,2026-03-04T14:50:28,rejection_verified,it_team,IT-008,""
EVT-0002089,TKT-00210,2026-03-04T15:46:14,ticket_reopened,it_team,IT-008,""
EVT-0002090,TKT-00210,2026-03-04T16:11:59,ticket_escalated,it_team,IT-008,to specialist SP-008; reopen=True
EVT-0002091,TKT-00210,2026-03-04T19:14:21,specialist_investigation_started,it_specialist,SP-008,post_reopen
EVT-0002092,TKT-00210,2026-03-06T09:07:16,specialist_solution_created,it_specialist,SP-008,post_reopen
EVT-0002093,TKT-00210,2026-03-06T10:14:10,specialist_response_drafted,it_team,IT-008,post_reopen
EVT-0002094,TKT-00210,2026-03-06T10:34:35,specialist_response_sent,it_team,IT-008,post_reopen
EVT-0002095,TKT-00210,2026-03-06T20:48:33,customer_resolution_accepted,customer,CUST-014,post_reopen
EVT-0002096,TKT-00210,2026-03-06T21:47:45,ticket_closed,it_team,IT-008,accepted_after_reopen
EVT-0002097,TKT-00211,2026-03-04T21:16:00,ticket_submitted,customer,CUST-007,channel=portal
EVT-0002098,TKT-00211,2026-03-04T23:09:50,ticket_triaged,it_team,IT-001,category=password_reset; priority=medium
EVT-0002099,TKT-00211,2026-03-04T23:45:13,faq_checked,it_team,IT-001,match=True; confidence=0.7
EVT-0002100,TKT-00211,2026-03-05T00:43:07,faq_response_drafted,it_team,IT-001,""
EVT-0002101,TKT-00211,2026-03-05T01:15:43,faq_response_sent,it_team,IT-001,""
EVT-0002102,TKT-00211,2026-03-06T00:33:31,customer_resolution_accepted,customer,CUST-007,""
EVT-0002103,TKT-00211,2026-03-06T02:07:58,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0002104,TKT-00212,2026-01-31T19:06:00,ticket_submitted,customer,CUST-017,channel=email
EVT-0002105,TKT-00212,2026-02-01T01:04:30,ticket_triaged,it_team,IT-001,category=security_request; priority=high
EVT-0002106,TKT-00212,2026-02-01T03:00:02,faq_checked,it_team,IT-001,match=False; confidence=0.21
EVT-0002107,TKT-00212,2026-02-01T03:46:03,ticket_escalated,it_team,IT-001,to specialist SP-006; missing_info=False
EVT-0002108,TKT-00212,2026-02-01T06:57:44,specialist_investigation_started,it_specialist,SP-006,""
EVT-0002109,TKT-00212,2026-02-02T09:03:02,specialist_solution_created,it_specialist,SP-006,root_cause=Manual access review required for sensitive role
EVT-0002110,TKT-00212,2026-02-02T09:30:44,specialist_response_drafted,it_team,IT-001,""
EVT-0002111,TKT-00212,2026-02-02T10:06:23,specialist_response_sent,it_team,IT-001,""
EVT-0002112,TKT-00212,2026-02-04T18:46:01,customer_resolution_accepted,customer,CUST-017,""
EVT-0002113,TKT-00212,2026-02-04T19:40:39,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0002114,TKT-00213,2026-02-19T07:57:00,ticket_submitted,customer,CUST-003,channel=phone
EVT-0002115,TKT-00213,2026-02-19T10:25:47,ticket_triaged,it_team,IT-006,category=password_reset; priority=low
EVT-0002116,TKT-00213,2026-02-19T10:36:34,faq_checked,it_team,IT-006,match=True; confidence=0.86
EVT-0002117,TKT-00213,2026-02-19T11:39:45,faq_response_drafted,it_team,IT-006,""
EVT-0002118,TKT-00213,2026-02-19T11:48:42,faq_response_sent,it_team,IT-006,""
EVT-0002119,TKT-00213,2026-02-21T12:26:40,customer_resolution_accepted,customer,CUST-003,""
EVT-0002120,TKT-00213,2026-02-21T13:43:35,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0002121,TKT-00214,2026-02-04T02:24:00,ticket_submitted,customer,CUST-007,channel=portal
EVT-0002122,TKT-00214,2026-02-04T04:56:45,ticket_triaged,it_team,IT-006,category=network_connectivity; priority=medium
EVT-0002123,TKT-00214,2026-02-04T05:13:55,faq_checked,it_team,IT-006,match=True; confidence=0.74
EVT-0002124,TKT-00214,2026-02-04T05:32:54,faq_response_drafted,it_team,IT-006,""
EVT-0002125,TKT-00214,2026-02-04T05:56:19,faq_response_sent,it_team,IT-006,""
EVT-0002126,TKT-00214,2026-02-04T20:07:28,customer_resolution_accepted,customer,CUST-007,""
EVT-0002127,TKT-00214,2026-02-04T21:30:19,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0002128,TKT-00215,2026-03-10T19:53:00,ticket_submitted,customer,CUST-016,channel=email
EVT-0002129,TKT-00215,2026-03-11T00:09:59,ticket_triaged,it_team,IT-004,category=software_bug; priority=medium
EVT-0002130,TKT-00215,2026-03-11T01:22:03,faq_checked,it_team,IT-004,match=False; confidence=0.06
EVT-0002131,TKT-00215,2026-03-11T02:23:47,ticket_escalated,it_team,IT-004,to specialist SP-008; missing_info=False
EVT-0002132,TKT-00215,2026-03-11T05:03:14,specialist_investigation_started,it_specialist,SP-008,""
EVT-0002133,TKT-00215,2026-03-14T22:22:14,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0002134,TKT-00215,2026-03-14T23:15:08,specialist_response_drafted,it_team,IT-004,""
EVT-0002135,TKT-00215,2026-03-14T23:42:53,specialist_response_sent,it_team,IT-004,""
EVT-0002136,TKT-00215,2026-03-16T06:43:22,customer_resolution_rejected,customer,CUST-016,Need different approach
EVT-0002137,TKT-00215,2026-03-16T09:06:38,rejection_verified,it_team,IT-004,""
EVT-0002138,TKT-00215,2026-03-16T09:49:16,ticket_reopened,it_team,IT-004,""
EVT-0002139,TKT-00215,2026-03-16T11:13:48,ticket_escalated,it_team,IT-004,to specialist SP-008; reopen=True
EVT-0002140,TKT-00215,2026-03-16T12:15:31,specialist_investigation_started,it_specialist,SP-008,post_reopen
EVT-0002141,TKT-00215,2026-03-17T12:27:27,specialist_solution_created,it_specialist,SP-008,post_reopen
EVT-0002142,TKT-00215,2026-03-17T13:20:10,specialist_response_drafted,it_team,IT-004,post_reopen
EVT-0002143,TKT-00215,2026-03-17T13:38:49,specialist_response_sent,it_team,IT-004,post_reopen
EVT-0002144,TKT-00215,2026-03-19T14:05:12,customer_resolution_rejected,customer,CUST-016,post_reopen
EVT-0002145,TKT-00215,2026-03-19T15:46:31,ticket_closed,it_team,IT-004,closed_unresolved_after_reopen
EVT-0002146,TKT-00216,2026-02-16T12:58:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0002147,TKT-00216,2026-02-16T17:34:11,ticket_triaged,it_team,IT-005,category=email_calendar; priority=medium
EVT-0002148,TKT-00216,2026-02-16T19:19:46,faq_checked,it_team,IT-005,match=True; confidence=0.72
EVT-0002149,TKT-00216,2026-02-16T20:23:53,faq_response_drafted,it_team,IT-005,""
EVT-0002150,TKT-00216,2026-02-16T20:44:26,faq_response_sent,it_team,IT-005,""
EVT-0002151,TKT-00216,2026-02-17T01:44:03,customer_resolution_accepted,customer,CUST-002,""
EVT-0002152,TKT-00216,2026-02-17T03:26:01,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0002153,TKT-00217,2026-03-28T08:47:00,ticket_submitted,customer,CUST-008,channel=email
EVT-0002154,TKT-00217,2026-03-28T10:06:31,ticket_triaged,it_team,IT-004,category=password_reset; priority=medium
EVT-0002155,TKT-00217,2026-03-28T10:36:28,faq_checked,it_team,IT-004,match=True; confidence=0.78
EVT-0002156,TKT-00217,2026-03-28T11:49:53,faq_response_drafted,it_team,IT-004,""
EVT-0002157,TKT-00217,2026-03-28T12:26:09,faq_response_sent,it_team,IT-004,""
EVT-0002158,TKT-00217,2026-03-29T00:29:13,customer_resolution_accepted,customer,CUST-008,""
EVT-0002159,TKT-00217,2026-03-29T01:36:20,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0002160,TKT-00218,2026-03-12T23:54:00,ticket_submitted,customer,CUST-005,channel=portal
EVT-0002161,TKT-00218,2026-03-13T02:03:21,ticket_triaged,it_team,IT-007,category=login_access; priority=medium
EVT-0002162,TKT-00218,2026-03-13T03:00:38,faq_checked,it_team,IT-007,match=False; confidence=0.32
EVT-0002163,TKT-00218,2026-03-13T03:57:44,ticket_escalated,it_team,IT-007,to specialist SP-006; missing_info=False
EVT-0002164,TKT-00218,2026-03-13T06:31:49,specialist_investigation_started,it_specialist,SP-006,""
EVT-0002165,TKT-00218,2026-03-13T10:25:16,specialist_solution_created,it_specialist,SP-006,root_cause=Permission cache out of sync between SSO and target system
EVT-0002166,TKT-00218,2026-03-13T11:00:39,specialist_response_drafted,it_team,IT-007,""
EVT-0002167,TKT-00218,2026-03-13T11:19:10,specialist_response_sent,it_team,IT-007,""
EVT-0002168,TKT-00218,2026-03-14T13:46:03,customer_resolution_rejected,customer,CUST-005,Solution applied but symptom persists
EVT-0002169,TKT-00218,2026-03-14T15:08:10,rejection_verified,it_team,IT-007,""
EVT-0002170,TKT-00218,2026-03-14T16:40:19,ticket_reopened,it_team,IT-007,""
EVT-0002171,TKT-00218,2026-03-14T18:23:36,ticket_escalated,it_team,IT-007,to specialist SP-002; reopen=True
EVT-0002172,TKT-00218,2026-03-14T21:18:37,specialist_investigation_started,it_specialist,SP-002,post_reopen
EVT-0002173,TKT-00218,2026-03-15T01:29:43,specialist_solution_created,it_specialist,SP-002,post_reopen
EVT-0002174,TKT-00218,2026-03-15T02:54:07,specialist_response_drafted,it_team,IT-007,post_reopen
EVT-0002175,TKT-00218,2026-03-15T03:33:06,specialist_response_sent,it_team,IT-007,post_reopen
EVT-0002176,TKT-00218,2026-03-17T12:20:27,customer_resolution_accepted,customer,CUST-005,post_reopen
EVT-0002177,TKT-00218,2026-03-17T12:52:24,ticket_closed,it_team,IT-007,accepted_after_reopen
EVT-0002178,TKT-00219,2026-03-26T22:47:00,ticket_submitted,customer,CUST-009,channel=portal
EVT-0002179,TKT-00219,2026-03-27T03:32:27,ticket_triaged,it_team,IT-005,category=security_request; priority=medium
EVT-0002180,TKT-00219,2026-03-27T04:13:35,faq_checked,it_team,IT-005,match=True; confidence=0.89
EVT-0002181,TKT-00219,2026-03-27T04:48:10,faq_response_drafted,it_team,IT-005,""
EVT-0002182,TKT-00219,2026-03-27T05:20:46,faq_response_sent,it_team,IT-005,""
EVT-0002183,TKT-00219,2026-03-28T16:50:31,customer_resolution_accepted,customer,CUST-009,""
EVT-0002184,TKT-00219,2026-03-28T17:43:05,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0002185,TKT-00220,2026-02-22T14:20:00,ticket_submitted,customer,CUST-004,channel=phone
EVT-0002186,TKT-00220,2026-02-22T18:33:10,ticket_triaged,it_team,IT-001,category=network_connectivity; priority=high
EVT-0002187,TKT-00220,2026-02-22T19:03:33,faq_checked,it_team,IT-001,match=False; confidence=0.08
EVT-0002188,TKT-00220,2026-02-22T20:28:46,ticket_escalated,it_team,IT-001,to specialist SP-009; missing_info=False
EVT-0002189,TKT-00220,2026-02-22T23:18:56,specialist_investigation_started,it_specialist,SP-009,""
EVT-0002190,TKT-00220,2026-02-23T11:28:27,specialist_solution_created,it_specialist,SP-009,root_cause=Misconfigured route on regional gateway
EVT-0002191,TKT-00220,2026-02-23T12:19:10,specialist_response_drafted,it_team,IT-001,""
EVT-0002192,TKT-00220,2026-02-23T12:47:55,specialist_response_sent,it_team,IT-001,""
EVT-0002193,TKT-00220,2026-02-25T10:56:03,customer_resolution_accepted,customer,CUST-004,""
EVT-0002194,TKT-00220,2026-02-25T12:07:02,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0002195,TKT-00221,2026-03-04T12:36:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0002196,TKT-00221,2026-03-04T17:52:53,ticket_triaged,it_team,IT-003,category=hardware_issue; priority=high
EVT-0002197,TKT-00221,2026-03-04T18:06:47,faq_checked,it_team,IT-003,match=False; confidence=0.45
EVT-0002198,TKT-00221,2026-03-04T18:41:28,ticket_escalated,it_team,IT-003,to specialist SP-001; missing_info=False
EVT-0002199,TKT-00221,2026-03-04T20:32:25,specialist_investigation_started,it_specialist,SP-001,""
EVT-0002200,TKT-00221,2026-03-05T17:05:44,specialist_solution_created,it_specialist,SP-001,root_cause=Driver mismatch with current OS image
EVT-0002201,TKT-00221,2026-03-05T18:11:49,specialist_response_drafted,it_team,IT-003,""
EVT-0002202,TKT-00221,2026-03-05T18:29:31,specialist_response_sent,it_team,IT-003,""
EVT-0002203,TKT-00221,2026-03-05T23:13:32,customer_resolution_accepted,customer,CUST-004,""
EVT-0002204,TKT-00221,2026-03-06T00:17:50,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0002205,TKT-00222,2026-01-21T09:49:00,ticket_submitted,customer,CUST-010,channel=portal
EVT-0002206,TKT-00222,2026-01-21T10:06:47,ticket_triaged,it_team,IT-007,category=login_access; priority=medium
EVT-0002207,TKT-00222,2026-01-21T10:16:32,faq_checked,it_team,IT-007,match=True; confidence=0.81
EVT-0002208,TKT-00222,2026-01-21T10:26:59,faq_response_drafted,it_team,IT-007,""
EVT-0002209,TKT-00222,2026-01-21T11:00:07,faq_response_sent,it_team,IT-007,""
EVT-0002210,TKT-00222,2026-01-22T01:09:41,customer_resolution_accepted,customer,CUST-010,""
EVT-0002211,TKT-00222,2026-01-22T01:20:27,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0002212,TKT-00223,2026-02-15T23:03:00,ticket_submitted,customer,CUST-013,channel=portal
EVT-0002213,TKT-00223,2026-02-16T01:00:38,ticket_triaged,it_team,IT-002,category=software_bug; priority=medium
EVT-0002214,TKT-00223,2026-02-16T02:15:31,faq_checked,it_team,IT-002,match=False; confidence=0.21
EVT-0002215,TKT-00223,2026-02-16T02:35:55,ticket_escalated,it_team,IT-002,to specialist SP-008; missing_info=False
EVT-0002216,TKT-00223,2026-02-16T05:28:48,specialist_investigation_started,it_specialist,SP-008,""
EVT-0002217,TKT-00223,2026-02-18T01:16:53,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0002218,TKT-00223,2026-02-18T01:50:59,specialist_response_drafted,it_team,IT-002,""
EVT-0002219,TKT-00223,2026-02-18T02:07:56,specialist_response_sent,it_team,IT-002,""
EVT-0002220,TKT-00223,2026-02-20T10:30:31,customer_resolution_accepted,customer,CUST-013,""
EVT-0002221,TKT-00223,2026-02-20T12:21:56,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0002222,TKT-00224,2026-01-27T04:12:00,ticket_submitted,customer,CUST-018,channel=portal
EVT-0002223,TKT-00224,2026-01-27T08:20:53,ticket_triaged,it_team,IT-003,category=password_reset; priority=medium
EVT-0002224,TKT-00224,2026-01-27T10:02:14,faq_checked,it_team,IT-003,match=True; confidence=0.89
EVT-0002225,TKT-00224,2026-01-27T11:09:12,faq_response_drafted,it_team,IT-003,""
EVT-0002226,TKT-00224,2026-01-27T11:40:41,faq_response_sent,it_team,IT-003,""
EVT-0002227,TKT-00224,2026-01-29T13:26:30,customer_resolution_accepted,customer,CUST-018,""
EVT-0002228,TKT-00224,2026-01-29T15:17:23,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0002229,TKT-00225,2026-02-04T16:10:00,ticket_submitted,customer,CUST-003,channel=email
EVT-0002230,TKT-00225,2026-02-04T19:31:13,ticket_triaged,it_team,IT-003,category=password_reset; priority=medium
EVT-0002231,TKT-00225,2026-02-04T21:19:54,faq_checked,it_team,IT-003,match=True; confidence=0.89
EVT-0002232,TKT-00225,2026-02-04T21:32:45,faq_response_drafted,it_team,IT-003,""
EVT-0002233,TKT-00225,2026-02-04T21:43:31,faq_response_sent,it_team,IT-003,""
EVT-0002234,TKT-00225,2026-02-05T03:20:50,customer_resolution_accepted,customer,CUST-003,""
EVT-0002235,TKT-00225,2026-02-05T05:06:05,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0002236,TKT-00226,2026-03-21T21:39:00,ticket_submitted,customer,CUST-016,channel=portal
EVT-0002237,TKT-00226,2026-03-22T03:23:58,ticket_triaged,it_team,IT-006,category=hardware_issue; priority=low
EVT-0002238,TKT-00226,2026-03-22T04:42:25,faq_checked,it_team,IT-006,match=True; confidence=0.93
EVT-0002239,TKT-00226,2026-03-22T05:46:17,faq_response_drafted,it_team,IT-006,""
EVT-0002240,TKT-00226,2026-03-22T06:03:58,faq_response_sent,it_team,IT-006,""
EVT-0002241,TKT-00226,2026-03-23T05:47:27,customer_resolution_accepted,customer,CUST-016,""
EVT-0002242,TKT-00226,2026-03-23T06:56:49,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0002243,TKT-00227,2026-01-29T06:55:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0002244,TKT-00227,2026-01-29T09:19:34,ticket_triaged,it_team,IT-004,category=email_calendar; priority=high
EVT-0002245,TKT-00227,2026-01-29T09:57:31,faq_checked,it_team,IT-004,match=True; confidence=0.68
EVT-0002246,TKT-00227,2026-01-29T10:22:17,faq_response_drafted,it_team,IT-004,""
EVT-0002247,TKT-00227,2026-01-29T10:35:01,faq_response_sent,it_team,IT-004,""
EVT-0002248,TKT-00227,2026-01-31T22:20:34,customer_resolution_accepted,customer,CUST-002,""
EVT-0002249,TKT-00227,2026-01-31T23:50:57,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0002250,TKT-00228,2026-03-18T07:37:00,ticket_submitted,customer,CUST-012,channel=portal
EVT-0002251,TKT-00228,2026-03-18T08:28:48,ticket_triaged,it_team,IT-003,category=login_access; priority=medium
EVT-0002252,TKT-00228,2026-03-18T09:25:06,faq_checked,it_team,IT-003,match=False; confidence=0.33
EVT-0002253,TKT-00228,2026-03-18T10:21:16,ticket_escalated,it_team,IT-003,to specialist SP-002; missing_info=True
EVT-0002254,TKT-00228,2026-03-18T14:57:04,specialist_investigation_started,it_specialist,SP-002,""
